HINDZINC,INDUSINDBK,TATACHEM,CUMMINSIND,TECHM,APOLLOTYRE,TCS,OFSS,ABB,INFY,HDFCBANK,SAIL,GAIL,LT,GODREJCP,TATACOMM,AMBUJACEM,JKCEMENT,HEROMOTOCO,DRREDDY,RELINFRA,EXIDEIND,IDFC,STLTECH,SUZLON,PEL,GLENMARK,SUNTV,BRIGADE,BLUESTARCO,NETWORK18,KEC,NEULANDLAB,STYRENIX,KIRLOSBROS,JUBLPHARMA,HIL,ENGINERSIN,INDIAGLYCO,EDELWEISS,start,end,sharpe_ratio,returns,risk,method
54.685176849365234,881.1281127929688,306.335205078125,817.2227783203125,409.6088562011719,121.13780212402344,965.1697387695312,2452.289794921875,961.12060546875,464.5866394042969,492.2712097167969,36.43521881103516,47.33174896240234,642.703369140625,396.1692504882813,382.6864013671875,163.8348846435547,457.18939208984375,1879.7982177734373,2721.546875,467.5157165527344,122.57111358642578,31.826295852661133,75.30199432373047,19.75,766.5369873046875,803.7605590820312,303.3544311523437,86.57097625732422,143.9167938232422,49.79999923706055,121.96435546875,725.8689575195312,455.3327941894531,128.29214477539062,317.1169738769531,504.2423400878906,80.031982421875,80.37979888916016,45.93673324584961,,,,,,
54.21712112426758,859.6627807617188,294.0097351074219,810.5821533203125,407.1302185058594,116.35488891601562,972.2340698242188,2407.173583984375,952.4447631835938,461.3262023925781,484.5716857910156,36.005558013916016,47.83910751342773,628.5778198242188,386.620361328125,369.754638671875,161.4690704345703,426.67974853515625,1885.83740234375,2665.000244140625,447.0281372070313,118.1578140258789,30.73954200744629,70.07714080810547,18.850000381469727,744.9976196289062,739.38427734375,294.00006103515625,85.04940795898438,145.27952575683594,47.34999847412109,112.68343353271484,690.2276000976562,433.5115966796875,119.2548599243164,269.1481018066406,495.27642822265625,74.56444549560547,74.95426940917969,45.13784408569336,,,,,,
54.21712112426758,857.1290283203125,295.893310546875,796.7122802734375,403.2745361328125,115.13741302490234,972.9384765625,2395.77587890625,966.6200561523438,464.4846801757813,489.2717895507813,36.52115631103516,48.33236312866211,651.4341430664062,385.74212646484375,374.3269958496094,161.68026733398438,431.4682312011719,1922.4232177734373,2702.636474609375,450.9169921875,116.201416015625,31.787485122680664,73.83538055419922,19.549999237060547,753.2852783203125,758.00537109375,296.89068603515625,86.5392837524414,145.70538330078125,47.900001525878906,110.85536193847656,686.94287109375,450.8815002441406,117.11198425292967,304.8448486328125,488.2934875488281,80.31778717041016,76.55000305175781,45.80359649658203,,,,,,
54.35365295410156,835.3291625976562,288.9320678710937,766.7453002929688,398.94671630859375,117.31144714355467,973.2797241210938,2399.066162109375,942.1096801757812,456.9856262207031,481.00537109375,35.48996353149414,47.7333984375,647.4602661132812,379.3388977050781,361.4413757324219,157.9625244140625,416.6466369628906,1926.8363037109373,2660.55126953125,431.2830505371094,113.74453735351562,31.244104385375977,72.82705688476562,18.799999237060547,750.8453369140625,760.7623291015625,274.6489562988281,86.28568267822266,145.3433837890625,46.150001525878906,105.37120056152344,664.2442626953125,435.6200256347656,116.320068359375,289.16619873046875,484.1553955078125,78.22217559814453,73.49530029296875,44.87154769897461,,,,,,
55.23126220703125,835.090087890625,279.0225830078125,755.943603515625,399.2220764160156,117.96368408203124,964.6795043945312,2394.113525390625,914.5177612304688,463.4251403808594,483.2254638671875,35.48996353149414,47.98707962036133,639.6868286132812,360.5603942871094,366.752685546875,162.31398010253906,413.8648071289063,1912.4344482421875,2555.801513671875,433.32232666015625,109.14923858642578,31.826295852661133,72.68956756591797,18.549999237060547,750.0459594726562,715.9746704101562,279.1455078125,86.66608428955078,146.89776611328125,45.59999847412109,110.29289245605467,672.3334350585938,430.5998840332031,120.60578155517578,291.8726806640625,483.1208801269531,79.23185729980469,72.30989837646484,44.2945556640625,,,,,,
56.53793716430664,858.6110229492188,283.36309814453125,766.53515625,404.6515197753906,122.39873504638672,982.3298950195312,2453.782470703125,918.0259399414062,463.0990295410156,486.6737976074219,37.036746978759766,51.71470642089844,662.60107421875,361.0394592285156,372.2024841308594,163.074462890625,469.0467224121094,2006.589111328125,2671.906494140625,435.8358154296875,113.7900390625,32.40848159790039,73.60620880126953,18.850000381469727,766.3265991210938,727.9213256835938,281.0324401855469,86.85627746582031,149.90000915527344,48.20000076293945,109.4491729736328,684.2465209960938,457.3408508300781,132.06544494628906,314.31719970703125,490.6641540527344,81.04169464111328,75.63814544677734,44.91592788696289,,,,,,
58.97574996948242,867.4075927734375,285.0010986328125,758.5494995117188,404.8876037597656,124.09446716308594,986.1380615234376,2512.4677734375,930.2100830078124,463.6696472167969,491.7989196777344,37.42344284057617,50.270164489746094,646.3291015625,367.203125,373.9112854003906,166.41195678710938,465.0791320800781,1955.25341796875,2691.281005859375,415.6802062988281,113.65353393554688,32.059165954589844,76.1269760131836,18.399999618530277,793.250732421875,729.6625366210938,285.1274719238281,86.44419860839844,151.9015350341797,46.95000076293945,111.5584716796875,690.3256225585938,461.4908447265625,132.0188446044922,296.77215576171875,490.7934875488281,79.95579528808594,77.50746154785156,45.40414810180664,,,,,,
62.310691833496094,868.4114990234375,287.8264465332031,768.1321411132812,395.8384704589844,126.61636352539062,992.5991821289062,2503.30859375,922.861572265625,464.01605224609375,489.2008972167969,37.466407775878906,50.49565887451172,642.6453857421875,366.2449951171875,368.4153442382813,162.1449737548828,465.3526916503906,1922.1519775390625,2755.938232421875,428.05810546875,110.3777084350586,31.94273567199707,77.63941955566406,18.149999618530277,818.491943359375,713.7014770507812,283.4413146972656,87.04646301269531,153.00872802734375,46.900001525878906,113.9958724975586,680.9127807617188,458.043701171875,123.02816772460938,301.0184936523437,487.7761840820313,78.43174743652344,77.73541259765625,45.71482467651367,,,,,,
64.18292999267578,867.3597412109375,282.8717041015625,771.8729248046875,393.4779052734375,127.79035949707033,997.4987182617188,2444.75927734375,918.737060546875,460.38873291015625,487.3350524902344,36.73598098754883,50.87617111206055,623.3277587890625,374.1173095703125,370.4012756347656,163.24339294433594,459.4697265625,1888.9735107421875,2791.348876953125,433.4171752929688,107.64783477783205,31.632232666015625,76.31029510498047,18.850000381469727,812.9808959960938,726.1317749023438,284.2442321777344,98.68013763427734,151.2201385498047,47.29999923706055,115.4958267211914,671.5488891601562,450.0783081054688,121.7703857421875,305.5914001464844,491.1382751464844,73.78337860107422,77.00593566894531,45.35976028442383,,,,,,
62.798248291015625,888.06005859375,289.3825378417969,776.3699951171875,394.5401916503906,128.2251739501953,1023.2149658203124,2469.318603515625,920.775634765625,474.7758483886719,495.9083862304688,36.77894973754883,51.947242736816406,639.07763671875,391.2033081054688,369.4775695800781,165.06005859375,452.8569946289063,1986.5732421875,2878.671142578125,446.9332885742188,109.42224884033205,31.43816947937012,79.88520050048828,20.299999237060547,835.9506225585938,746.1555786132812,304.47857666015625,98.68013763427734,154.03077697753906,47.79999923706055,115.30831909179688,677.9222412109375,466.3437805175781,119.39459991455078,325.2362060546875,486.6984558105469,73.40235900878906,78.64727783203125,46.24742889404297,,,,,,
62.42770385742188,886.4346313476562,297.5312805175781,793.9384765625,391.5500183105469,125.22498321533205,1028.0926513671875,2475.187255859375,947.0401000976562,478.21966552734375,500.5846862792969,36.693016052246094,51.88383102416992,650.9120483398438,403.29107666015625,379.1302185058594,168.94679260253906,448.6157531738281,1963.305908203125,2827.780029296875,436.9740295410156,112.15211486816406,31.28291702270508,77.36444091796875,18.600000381469727,832.1644897460938,770.00048828125,301.62811279296875,98.96543884277344,153.2216339111328,47.45000076293945,117.18325805664062,687.9234008789062,467.4146728515625,116.87906646728516,334.4753112792969,491.0953369140625,72.75463104248047,79.01200866699219,47.80084609985352,,,,,,
60.78948974609375,868.4114990234375,292.6993713378906,755.229248046875,373.3338012695313,123.8770751953125,1026.12451171875,2544.150390625,962.021484375,479.1165161132813,497.7742309570313,33.81428527832031,50.97482681274414,650.824951171875,395.1314086914063,374.6040649414063,166.11622619628906,433.3836669921875,1949.9105224609373,2825.926025390625,426.0188598632813,111.15116119384766,31.67104148864746,75.66865539550781,16.950000762939453,802.8843994140625,729.7108764648438,287.21514892578125,91.95986938476562,151.39047241210938,46.04999923706055,113.10528564453124,689.6393432617188,459.4158630371094,114.78279113769533,319.3567810058594,490.7934875488281,71.99259948730469,79.46792602539062,47.98174285888672,,,,,,
60.39944076538086,865.9255981445312,291.3070983886719,753.9263916015625,371.5633239746094,120.44207763671876,1033.912109375,2468.02978515625,953.7722778320312,471.8412170410156,493.07421875,33.34165954589844,50.74932861328125,643.2255249023438,394.3482971191406,351.3731689453125,162.1449737548828,420.5687255859375,1924.0106201171875,2788.66064453125,412.9295349121094,108.33029174804688,31.36054801940918,72.36873626708984,14.949999809265137,776.759765625,720.4244995117188,282.1565856933594,92.40367126464844,150.09164428710938,44.84999847412109,110.80848693847656,696.110595703125,448.9738464355469,113.05919647216795,318.19024658203125,461.3528137207031,69.85893249511719,76.27645111083984,46.98683166503906,,,,,,
62.95427322387695,873.1443481445312,295.5248107910156,784.3556518554688,369.3994445800781,122.83356475830078,1035.5167236328125,2451.204345703125,1091.87451171875,480.8282165527344,495.601318359375,33.169795989990234,50.03057861328125,658.8304443359375,396.3459167480469,339.734619140625,165.3135528564453,427.181396484375,1946.42626953125,2788.985107421875,387.6994323730469,111.10565948486328,31.94273567199707,72.32291412353516,14.399999618530272,778.1900024414062,700.9326171875,271.5576171875,92.65725708007812,150.2194061279297,45.0,105.69929504394533,705.6705322265625,435.9547729492188,113.85111236572266,305.6846923828125,483.8536071777344,67.6871566772461,75.63814544677734,45.94669342041016,,,,,,
65.62613677978516,871.8535766601562,299.61962890625,813.019775390625,373.8453063964844,120.22468566894533,1036.3297119140625,2484.074951171875,1075.1390380859375,478.7700805664063,498.4591369628906,35.103271484375,48.27598190307617,661.266845703125,398.2156677246094,348.5096740722656,165.1868133544922,424.03466796875,2001.363037109375,2882.101318359375,414.6842651367188,113.51703643798828,33.96098709106445,73.51453399658203,15.75,820.0485229492188,709.9288330078125,281.7952880859375,92.78404998779295,150.943359375,45.29999923706055,110.80848693847656,682.4325561523438,392.2120361328125,117.76416778564452,324.1629638671875,457.2147216796875,68.52538299560547,76.13969421386719,47.167728424072266,,,,,,
65.41160583496094,844.2211303710938,305.1476745605469,799.5703735351562,370.34368896484375,119.09418487548828,1011.0841674804688,2450.6953125,1047.594482421875,469.0291748046875,489.2953186035156,34.88844299316406,48.41691970825195,655.69775390625,398.15179443359375,353.9133605957031,166.58094787597656,419.9302673339844,1988.62548828125,2846.1806640625,409.8943481445313,115.42794799804688,33.417606353759766,73.56038665771484,15.75,798.6355590820312,725.9866943359375,280.2696228027344,94.6860122680664,148.64373779296875,45.09999847412109,107.94921112060548,676.3533935546875,392.2455139160156,117.53125,341.334716796875,454.7576904296875,68.79207611083984,75.22782897949219,46.30849075317383,,,,,,
63.968406677246094,830.2615356445312,301.7079772949219,779.3541870117188,352.7176513671875,117.48540496826172,976.189697265625,2408.97119140625,1063.1444091796875,451.4425354003906,484.666259765625,33.470558166503906,49.12862396240234,646.3580322265625,395.099365234375,352.8972473144531,167.00343322753906,413.6822509765625,1998.7305908203125,2743.5166015625,401.5475769042969,116.92937469482422,33.02947998046875,73.42288208007812,15.100000381469728,808.4375610351562,711.0895385742188,279.02508544921875,91.42098236083984,145.4498291015625,44.5,105.13682556152344,661.3026733398438,372.9678955078125,114.73622131347656,330.97564697265625,446.7832336425781,67.21086883544922,74.27037811279297,44.68044662475586,,,,,,
63.324825286865234,798.4700317382812,286.8027648925781,782.42236328125,346.5406494140625,130.05137634277344,970.7982788085938,2345.333740234375,1000.4700927734376,451.8094482421875,478.478271484375,32.43937683105469,48.76924896240234,650.0706787109375,388.2435302734375,343.52178955078125,165.27130126953125,407.4800415039063,1978.791748046875,2674.409423828125,419.1422119140625,116.06491088867188,33.53404998779297,71.72710418701172,13.600000381469728,794.3445434570312,702.915771484375,274.60888671875,92.40367126464844,140.5951385498047,44.400001525878906,100.30887603759766,652.576171875,369.8888244628906,112.12751770019533,317.2102966308594,439.110595703125,63.64839553833008,71.48922729492188,45.17790603637695,,,,,,
62.85674285888672,775.570556640625,273.863037109375,779.210693359375,339.8914794921875,129.5730743408203,940.482177734375,2248.18115234375,1029.7689208984375,439.6231994628906,460.6939086914063,30.93556404113769,46.803253173828125,633.7116088867188,379.3900146484375,332.7145690917969,163.37017822265625,404.0597229003906,1933.3406982421875,2674.6875,382.1981506347656,115.24596405029295,30.778356552124023,69.52716064453125,12.899999618530272,786.7300415039062,696.8698120117188,262.3638916015625,92.40367126464844,139.8498992919922,41.59999847412109,95.34031677246094,590.6571044921875,350.6112976074219,109.47223663330078,275.8675231933594,418.4202575683594,57.1711540222168,68.4801025390625,42.55495834350586,,,,,,
61.62810134887695,776.3353881835938,274.0268859863281,746.3353271484375,338.357177734375,128.7469482421875,952.741455078125,2318.8408203125,985.536376953125,442.0685119628906,458.8516540527344,29.60361862182617,45.795597076416016,611.232421875,386.5176086425781,330.7286071777344,164.4685821533203,405.1542663574219,1927.416748046875,2639.5546875,382.1033325195313,114.2450180053711,29.4199161529541,66.9605712890625,13.550000190734863,802.3375244140625,669.2523193359375,264.973388671875,87.71215057373047,141.6384735107422,41.54999923706055,95.15280151367188,562.1243896484375,343.1479187011719,108.12129974365234,287.8597412109375,397.385009765625,58.77141952514648,62.18833160400391,41.60528564453125,,,,,,
65.50910186767578,787.5701904296875,279.0225830078125,764.040771484375,338.5932006835937,136.0082550048828,970.9478759765624,2318.501220703125,1050.7236328125,444.96234130859375,459.890869140625,30.80666732788086,47.0921630859375,666.7778930664062,398.2956237792969,333.4073791503906,167.2991485595703,413.1806640625,1941.432373046875,2650.3076171875,402.8280334472656,117.38436126708984,32.020355224609375,69.75633239746094,14.199999809265137,829.4719848632812,686.8578491210938,277.9009094238281,89.29713439941406,142.49017333984375,42.400001525878906,102.09005737304688,572.0765991210938,344.7878112792969,115.38838958740234,293.552490234375,414.9998474121094,59.99065780639648,65.97251892089844,43.54987335205078,,,,,,
64.53398895263672,798.1831665039062,269.68634033203125,749.8003540039062,332.7309265136719,131.7471160888672,969.40771484375,2219.076171875,1039.2978515625,439.8269958496094,459.8199768066406,30.33403968811035,45.80002212524414,640.44091796875,382.4263916015625,325.8330383300781,163.9193878173828,399.4991760253906,1945.4197998046875,2647.156005859375,384.0003051757813,114.8819808959961,30.66192054748535,66.1814193725586,13.699999809265137,790.1797485351562,681.6826171875,271.6378479003906,86.41248321533203,140.82936096191406,40.29999923706055,98.94955444335938,520.9921264648438,340.2026672363281,110.96290588378906,282.07354736328125,399.400634765625,56.29482650756836,63.920860290527344,41.42438507080078,,,,,,
63.67586898803711,795.0757446289062,272.3889465332031,745.870361328125,338.0030212402344,138.87799072265625,973.6865234375,2214.564208984375,1045.7928466796875,447.4483642578125,460.5049133300781,31.021499633789062,46.0272102355957,651.14404296875,376.6093444824219,322.1844177246094,163.41241455078125,403.78607177734375,1954.75048828125,2744.5361328125,396.5204772949219,113.06206512451172,31.127668380737305,64.43981170654297,13.300000190734863,767.7570190429688,697.9822387695312,269.09356689453125,88.31443786621094,143.93809509277344,40.650001525878906,98.5276870727539,531.7777099609375,339.3325500488281,111.80142974853516,290.75274658203125,395.4131774902344,56.14241027832031,63.37374877929688,43.00719451904297,,,,,,
64.53398895263672,810.5173950195312,276.1152648925781,750.43408203125,337.885009765625,139.35629272460938,990.9302368164062,2232.237548828125,1037.591064453125,457.86175537109375,467.3777770996094,30.76369857788086,45.92071533203125,666.9229736328125,385.9742736816406,315.4414978027344,165.06005859375,413.1806640625,2026.9146728515625,2877.0029296875,392.4419250488281,117.24786376953124,31.476978302001957,68.15220642089844,13.300000190734863,786.6878662109375,705.5274047851562,269.6589660644531,86.22227478027344,141.7449188232422,41.0,97.1214828491211,548.1522216796875,347.69952392578125,111.24242401123048,282.07354736328125,394.0986328125,58.23801040649414,62.461891174316406,43.54987335205078,,,,,,
64.0464096069336,804.58935546875,270.2186889648437,733.7850952148438,346.61932373046875,139.7041473388672,992.5562744140624,2204.557373046875,1045.6978759765625,459.4308471679688,467.3069152832031,31.064462661743164,46.26860427856445,667.4161376953125,383.4971923828125,318.9053039550781,164.7220916748047,413.910400390625,2095.401123046875,2835.47412109375,396.6627807617188,115.5189437866211,31.826295852661133,70.21463012695312,13.149999618530272,775.8341674804688,723.7134399414062,265.0954284667969,86.57097625732422,138.84913635253906,40.150001525878906,101.34008026123048,553.5940551757812,341.0394287109375,110.26416015625,290.8927307128906,397.6917114257813,58.0284423828125,63.920860290527344,43.64031982421875,,,,,,
63.89040756225586,807.5532836914062,273.6583251953125,743.2927856445312,339.6948547363281,141.26942443847656,990.9519653320312,2207.780029296875,1048.874267578125,459.1864318847656,467.047119140625,31.150392532348636,45.63673400878906,666.98095703125,387.6681823730469,323.2467041015625,166.63494873046875,414.5944519042969,2092.574462890625,2881.08154296875,400.5042114257813,117.38436126708984,31.55460548400879,71.17711639404297,13.350000381469728,779.325927734375,723.0845947265625,265.78192138671875,86.0954818725586,138.42327880859375,40.79999923706055,96.46527099609376,553.0548095703125,334.5466003417969,113.61819458007812,282.1202087402344,395.4131774902344,57.133060455322266,63.601707458496094,44.27344512939453,,,,,,
63.90990447998047,802.8204345703125,267.925537109375,743.166015625,337.2554931640625,141.9651641845703,968.744140625,2189.39404296875,1028.1094970703125,458.0656127929688,458.2139892578125,30.591835021972656,45.011962890625,655.6107788085938,383.4971923828125,319.2286071777344,164.59454345703125,433.4293212890625,2060.519287109375,2855.9599609375,392.0625305175781,114.92747497558594,30.351417541503903,70.03131866455078,13.199999809265137,746.9328002929688,723.036376953125,264.97412109375,85.77850341796875,138.2316436767578,39.29999923706055,98.0589599609375,540.4552612304688,328.9239501953125,112.50017547607422,285.8531799316406,387.0439147949219,56.63773727416992,62.59866714477539,44.047325134277344,,,,,,
63.92938995361328,785.8489379882812,264.8954162597656,725.883056640625,332.1014404296875,140.6606903076172,946.0446166992188,2158.2197265625,1026.3551025390625,458.6566467285156,448.5541687011719,30.377002716064453,44.55048370361328,645.6038818359375,375.6983947753906,315.34912109375,162.72418212890625,444.6025390625,2029.6246337890625,2793.203125,389.8809509277344,116.42890167236328,30.07973289489746,68.9771728515625,13.25,756.6507568359375,719.3119506835938,261.6624755859375,84.9543228149414,135.5913543701172,39.150001525878906,96.32463073730467,546.7304077148438,329.1917419433594,111.7548370361328,283.380126953125,379.9016418457031,57.571231842041016,61.185302734375,43.142860412597656,,,,,,
63.90990447998047,772.3197631835938,258.0570068359375,710.7129516601562,327.5769348144531,137.48660278320312,946.8580322265624,2119.37890625,995.9188232421876,452.5226745605469,445.2713012695313,29.689546585083008,43.31514739990234,630.260009765625,376.4175720214844,305.4656066894531,160.51373291015625,442.8695373535156,2029.7020263671875,2775.822265625,386.9406433105469,115.01847076416016,28.83772850036621,69.02301788330078,13.149999618530272,730.6101684570312,713.2177124023438,256.2507629394531,85.20790100097656,135.570068359375,38.84999847412109,99.8870086669922,543.20068359375,322.765869140625,109.05297088623048,273.4877014160156,373.1098327636719,56.866336822509766,61.77800750732422,43.0976448059082,,,,,,
63.51984786987305,780.54248046875,259.6129455566406,704.2055053710938,328.7178649902344,134.74729919433594,945.8521728515624,2144.481689453125,971.78759765625,456.94482421875,453.9391174316406,29.861412048339844,43.18024063110352,644.298583984375,383.417236328125,308.05194091796875,160.68373107910156,437.8529968261719,1978.6368408203125,2775.451416015625,389.7386779785156,117.4753646850586,29.031787872314453,68.38136291503906,13.350000381469728,744.6611328125,712.5405883789062,258.14892578125,85.36639404296875,134.56932067871094,38.900001525878906,96.98085021972656,538.00390625,327.95343017578125,109.9846420288086,272.9744567871094,372.8907775878906,56.35196685791016,60.866153717041016,43.866432189941406,,,,,,
62.54472732543945,793.59375,258.8349914550781,683.92236328125,326.9867553710937,137.26919555664062,931.4321899414062,2182.7119140625,960.788818359375,441.8240661621094,459.064208984375,29.990310668945312,43.32934188842773,624.1979370117188,379.821533203125,305.6503295898437,159.79103088378906,436.3024291992188,1935.6640625,2814.56982421875,388.7427673339844,116.3379135131836,29.10941696166992,67.32720947265625,13.5,764.054931640625,711.6217041015625,259.03741455078125,85.36639404296875,133.22789001464844,38.45000076293945,94.49658203125,513.3441772460938,331.2332763671875,110.03123474121094,284.8266906738281,383.9766540527344,57.22831344604492,59.31600570678711,42.916751861572266,,,,,,
