ALKYLAMINE,TATAINVEST,JSWHL,CONCOR,ICICIBANK,ASIANPAINT,ITC,INFY,TATACHEM,BAJAJFINSV,RATNAMANI,SOLARINDS,PGHL,BAJAJ-AUTO,NTPC,HONAUT,PETRONET,DABUR,KOTAKBANK,AKZOINDIA,AARTIIND,PIDILITIND,TCS,MARICO,ATUL,RELIANCE,BAJAJHLDNG,CUB,GRINDWELL,LT,NAUKRI,AIAENG,POWERGRID,HCLTECH,SKFINDIA,PGHH,COLPAL,SANOFI,HINDUNILVR,HDFCBANK,start,end,sharpe_ratio,returns,risk,method
121.1916275024414,413.1456604003906,995.5,343.0130615234375,189.49365234375,834.2869873046875,166.72169494628906,464.5866394042969,306.335205078125,189.7311248779297,301.6874694824219,643.936767578125,569.70361328125,1785.1898193359375,78.77578735351562,8698.130859375,96.20145416259766,230.1533050537109,672.7401733398438,1124.9222412109375,116.89047241210938,531.4823608398438,965.1697387695312,199.8675842285156,1440.0509033203125,509.3389892578125,1387.3150634765625,65.33907318115234,317.5334167480469,642.703369140625,771.4923095703125,747.1281127929688,49.48350143432617,347.0551452636719,1023.251953125,4812.26611328125,790.4165649414062,2994.27099609375,710.6290283203125,492.2712097167969,,,,,,
114.01519012451172,406.5207214355469,975.8499755859376,323.4791564941406,188.3538818359375,806.8174438476562,167.51837158203125,461.3262023925781,294.0097351074219,182.40272521972656,289.5590209960937,616.6979370117188,553.4911499023438,1729.646484375,77.70773315429688,8332.3623046875,94.69652557373048,227.39480590820312,664.574951171875,1098.8560791015625,104.03931427001952,515.7085571289062,972.2340698242188,195.02850341796875,1396.13427734375,482.55029296875,1331.643798828125,63.631126403808594,299.5476379394531,628.5778198242188,775.2227172851562,756.4405517578125,49.14556121826172,348.8359375,998.62890625,4544.123046875,784.8140869140625,2878.303955078125,715.6653442382812,484.5716857910156,,,,,,
114.82279205322266,408.7154541015625,984.0,330.8025817871094,193.1239471435547,802.3101806640625,166.80137634277344,464.4846801757813,295.893310546875,184.0854949951172,292.2102355957031,614.6492309570312,560.6575317382812,1742.2542724609375,78.02527618408203,8399.0986328125,94.54412078857422,229.46368408203125,665.8694458007812,1098.0177001953125,107.62403869628906,515.9954223632812,972.9384765625,198.8908843994141,1395.4600830078125,495.2446899414063,1291.1988525390625,64.18720245361328,307.87274169921875,651.4341430664062,768.3431396484375,773.6002197265625,48.3629264831543,347.13800048828125,1007.9107666015624,4592.3232421875,785.8915405273438,2934.186279296875,716.1072998046875,489.2717895507813,,,,,,
114.49242401123048,398.83892822265625,961.7999877929688,339.56842041015625,189.451416015625,797.3761596679688,164.09259033203125,456.9856262207031,288.9320678710937,184.42901611328125,290.8998413085937,603.8397216796875,550.2408447265625,1751.51806640625,76.3221664428711,8107.16357421875,92.23908996582033,229.18783569335935,659.8450927734375,1081.1287841796875,111.39620971679688,511.2153015136719,973.2797241210938,200.7554931640625,1338.3011474609375,476.7133483886719,1267.86669921875,63.15447616577149,304.24444580078125,647.4602661132812,775.7073364257812,775.16015625,47.90047073364258,348.6495666503906,1011.9501953125,4569.1953125,787.1844482421875,2940.062744140625,702.4999389648438,481.00537109375,,,,,,
114.65760040283205,405.7078247070313,985.3499755859376,337.986083984375,191.05551147460935,801.2665405273438,162.7382354736328,463.4251403808594,279.0225830078125,183.88136291503903,281.8187255859375,602.1068115234375,548.3612670898438,1747.3665771484375,76.78402709960938,8179.763671875,92.16287994384766,221.05015563964844,658.0526123046875,1085.2359619140625,109.32268524169922,506.9133911132813,964.6795043945312,195.20608520507807,1351.8804931640625,467.0561218261719,1213.6112060546875,62.43952941894531,309.8538818359375,639.6868286132812,778.4688720703125,774.4511108398438,47.02889633178711,345.8956298828125,1002.6682739257812,4555.2333984375,782.1853637695312,2939.172607421875,685.3140869140625,483.2254638671875,,,,,,
121.7973175048828,407.7806091308594,982.5499877929688,336.067626953125,196.5009765625,825.4624633789062,163.98635864257812,463.0990295410156,283.36309814453125,188.3669891357422,293.0025329589844,612.1885375976562,554.3919677734375,1782.6529541015625,79.75724029541016,8480.326171875,95.70614624023438,221.5558624267578,680.1586303710938,1089.7620849609375,111.2673568725586,516.4254760742188,982.3298950195312,194.71774291992188,1411.302978515625,476.5234680175781,1265.1646728515625,62.99560928344727,309.65350341796875,662.60107421875,770.2811889648438,756.8187866210938,47.349063873291016,347.5521240234375,1009.2000732421876,4684.74365234375,760.59423828125,2987.681884765625,681.6913452148438,486.6737976074219,,,,,,
123.61436462402344,410.7476501464844,1005.0,339.0362243652344,199.2870178222656,833.670166015625,164.33160400390625,463.6696472167969,285.0010986328125,191.6179656982422,296.4155578613281,606.7694702148438,559.835205078125,1789.14892578125,79.64177703857422,8535.037109375,95.6680679321289,218.1537170410156,678.1173706054688,1111.2603759765625,113.51658630371094,520.10595703125,986.1380615234376,190.85533142089844,1408.365478515625,476.4285583496094,1260.361083984375,62.36008834838867,309.809326171875,646.3291015625,775.1743774414062,761.3568115234375,47.31348419189453,347.32427978515625,1022.994140625,4711.84765625,745.8987426757812,2940.953125,692.1177368164062,491.7989196777344,,,,,,
120.65935516357422,408.2683715820313,998.3499755859376,339.1062316894531,200.3423309326172,814.6454467773438,166.21713256835938,464.01605224609375,287.8264465332031,188.441650390625,298.79248046875,607.8609008789062,563.7904052734375,1770.3529052734375,82.99024200439453,8470.4677734375,94.52507781982422,217.785888671875,671.7445068359375,1123.371826171875,117.2184829711914,538.7477416992188,992.5991821289062,189.6566467285156,1405.909912109375,474.2456665039063,1249.29541015625,63.11476516723633,315.0180358886719,642.6453857421875,777.2576904296875,763.2005004882812,49.181129455566406,348.7008972167969,1012.7667236328124,4749.97412109375,735.7713012695312,2990.638916015625,678.5104370117188,489.2008972167969,,,,,,
119.96190643310548,406.195556640625,1000.0499877929688,336.7538146972656,196.88088989257807,815.0250244140625,169.1914520263672,460.38873291015625,282.8717041015625,186.60960388183597,297.786865234375,604.2131958007812,571.0742797851562,1740.0247802734375,83.2789306640625,8472.8359375,92.71534729003906,223.90066528320312,660.4424438476562,1126.1375732421875,114.7935028076172,532.294921875,997.4987182617188,189.25711059570312,1399.071533203125,482.5740966796875,1261.5191650390625,63.39280319213867,322.9870300292969,623.3277587890625,779.9222412109375,764.2403564453125,51.119911193847656,352.2462463378906,1007.9968872070312,4763.24609375,732.7977905273438,2983.301513671875,699.5840454101562,487.3350524902344,,,,,,
116.60311889648438,407.8213195800781,1018.8499755859376,332.3849182128906,194.30589294433597,825.4151000976562,170.0677947998047,474.7758483886719,289.3825378417969,185.3649444580078,303.57684326171875,590.1102905273438,565.8658447265625,1800.411376953125,82.2397232055664,8453.16796875,93.57259368896484,230.47512817382807,680.7063598632812,1123.287841796875,115.43782806396484,541.3290405273438,1023.2149658203124,196.8042755126953,1398.879150390625,491.3533325195313,1269.925537109375,63.55167388916016,324.0777282714844,639.07763671875,769.312255859375,777.0510864257812,52.59623718261719,361.10980224609375,1002.7972412109376,4802.79931640625,739.4776611328125,3027.3232421875,721.8064575195312,495.9083862304688,,,,,,
116.41958618164062,414.8120727539063,1002.0,334.52734375,183.3727569580078,842.0201416015625,172.4844512939453,478.21966552734375,297.5312805175781,185.5541229248047,295.95849609375,611.815185546875,561.2841796875,1789.6103515625,80.96961212158203,8482.2978515625,97.3825454711914,230.84298706054688,684.7890625,1124.7127685546875,113.3057098388672,544.6749267578125,1028.0926513671875,200.66668701171875,1393.582275390625,488.9330749511719,1263.7921142578125,65.77598571777344,317.5334167480469,650.9120483398438,764.9032592773438,790.1453857421875,52.20493316650391,367.1785888671875,1004.3871459960938,4777.900390625,742.7098388671875,3088.013671875,707.713134765625,500.5846862792969,,,,,,
112.47346496582033,408.3903503417969,995.2000122070312,325.98565673828125,177.63180541992188,837.3707275390625,172.2188720703125,479.1165161132813,292.6993713378906,181.02865600585935,292.7891845703125,620.049072265625,556.9373168945312,1817.4395751953125,77.39022064208984,8385.05078125,96.98249816894533,221.73977661132807,674.2837524414062,1123.078369140625,112.60283660888672,545.1530151367188,1026.12451171875,197.78097534179688,1448.4296875,475.0998229980469,1223.3040771484375,64.82271575927734,316.4649353027344,650.824951171875,744.748779296875,793.406982421875,52.02705383300781,363.9877014160156,1000.906494140625,4710.29150390625,736.9348754882812,3098.8408203125,706.9620361328125,497.7742309570313,,,,,,
113.26268768310548,405.1387939453125,998.25,309.4342346191406,172.27078247070312,819.5321044921875,170.99728393554688,471.8412170410156,291.3070983886719,187.04769897460935,290.1684875488281,596.6973876953125,551.6116333007812,1804.7935791015625,74.27265930175781,8365.3369140625,96.77294921875,223.85470581054688,662.732666015625,1081.2548828125,108.01062774658205,542.0460205078125,1033.912109375,196.36036682128903,1400.7568359375,465.7273254394531,1231.6678466796875,64.70355224609375,299.34735107421875,643.2255249023438,745.3786010742188,758.3314819335938,51.33424758911133,355.4162292480469,989.9915161132812,4717.77001953125,724.5233764648438,3002.569580078125,725.959228515625,493.07421875,,,,,,
113.79496002197266,403.1472473144531,1000.75,310.9325561523437,172.1863555908203,843.870361328125,170.9176483154297,480.8282165527344,295.5248107910156,187.2717437744141,285.78033447265625,588.0230712890625,540.0592041015625,1776.3492431640625,72.68502044677734,8327.087890625,97.4206314086914,227.3488006591797,673.3875732421875,1072.8314208984375,110.0138702392578,556.8160400390625,1035.5167236328125,199.8675842285156,1422.3782958984375,461.7648620605469,1252.1259765625,64.70355224609375,300.79425048828125,658.8304443359375,757.8298950195312,771.2839965820312,52.60639572143555,361.777099609375,988.7024536132812,4668.74951171875,716.3782958984375,2963.31982421875,737.6226806640625,495.601318359375,,,,,,
116.36450958251952,406.1548767089844,998.25,318.04119873046875,176.7875518798828,853.2640991210938,172.05955505371094,478.7700805664063,299.61962890625,190.03976440429688,279.6551513671875,593.4133911132812,549.1837768554688,1819.16943359375,72.97740173339844,8327.92578125,100.5447998046875,231.0728454589844,689.0708618164062,1056.194091796875,112.8488540649414,570.6778564453125,1036.3297119140625,203.75587463378903,1407.2578125,460.74456787109375,1261.862060546875,64.66384887695312,301.6846008300781,661.266845703125,758.653564453125,767.8331298828125,52.05094528198242,362.7364196777344,991.15185546875,4749.5419921875,734.4783325195312,3013.1474609375,746.5911865234375,498.4591369628906,,,,,,
114.58417510986328,403.3910827636719,988.8499755859376,324.00738525390625,176.06993103027344,843.1589965820312,167.43870544433594,469.0291748046875,305.1476745605469,182.7711639404297,276.3945007324219,599.2154541015625,546.0899047851562,1810.4822998046875,72.07103729248047,8365.1396484375,96.81105041503906,230.7510223388672,670.2507934570312,1077.3153076171875,114.72322845458984,574.549560546875,1011.0841674804688,208.49334716796875,1405.4761962890625,456.0701904296875,1228.7081298828125,67.0470199584961,297.7445983886719,655.69775390625,756.4733276367188,763.7677612304688,51.04755401611328,354.43609619140625,975.8536376953124,5065.5830078125,735.5989990234375,2979.8818359375,732.4095458984375,489.2953186035156,,,,,,
114.76771545410156,401.84661865234375,995.6500244140624,321.1583251953125,176.7875518798828,838.9838256835938,165.9250030517578,451.4425354003906,301.7079772949219,177.65325927734375,269.5074157714844,594.4188232421875,540.646728515625,1827.04931640625,73.59140014648438,8357.5478515625,96.50624084472656,229.18783569335935,674.18408203125,1071.36474609375,115.26210021972656,551.0323486328125,976.189697265625,205.8564453125,1408.7508544921875,454.3855285644531,1219.272705078125,67.5236587524414,297.41070556640625,646.3580322265625,744.7972412109375,747.1754150390625,50.86837768554688,338.0437316894531,963.9932250976562,5101.15869140625,731.2031860351562,2975.99951171875,730.1563720703125,484.666259765625,,,,,,
113.40953063964844,392.9456176757813,1000.7000122070312,311.1159362792969,174.97239685058594,831.7249145507812,164.11915588378906,451.8094482421875,286.8027648925781,178.19093322753906,270.421630859375,596.39111328125,536.65234375,1820.55322265625,72.94816589355469,8315.8505859375,95.74425506591795,223.3489532470703,664.525146484375,1068.0120849609375,113.57515716552734,562.3607788085938,970.7982788085938,204.15809631347656,1415.87744140625,456.8294372558594,1184.1455078125,66.25262451171875,294.3166198730469,650.0706787109375,742.859375,753.9824829101562,51.370079040527344,345.1136779785156,956.4301147460938,5106.47705078125,726.3764038085938,2966.0986328125,728.56591796875,478.478271484375,,,,,,
110.69313049316406,384.4916687011719,970.6500244140624,308.9579772949219,168.2183380126953,811.9412841796875,158.56884765625,439.6231994628906,273.863037109375,168.92593383789062,256.6476745605469,586.500732421875,524.7083740234375,1791.147705078125,70.72608947753906,8060.33935546875,93.72499084472656,219.90077209472656,626.2876586914062,1039.97607421875,110.4004364013672,554.473876953125,940.482177734375,204.0240631103516,1353.5179443359375,438.7489929199219,1157.9400634765625,65.61711883544922,284.4779052734375,633.7116088867188,726.4354248046875,741.1719360351562,48.98701858520508,337.0218811035156,926.3067016601562,5100.98681640625,713.3616943359375,2961.29052734375,709.1709594726562,460.6939086914063,,,,,,
112.58358001708984,380.9556274414063,977.8499755859376,304.8254089355469,163.4060821533203,811.1822509765625,159.39210510253906,442.0685119628906,274.0268859863281,169.3739776611328,254.27073669433597,585.7158203125,493.8893432617188,1771.5440673828125,72.4803466796875,7970.33837890625,91.9533462524414,227.85452270507807,619.3671264648438,1049.7823486328125,105.0015640258789,557.1029663085938,952.741455078125,204.0240631103516,1297.4661865234375,430.20697021484375,1166.046142578125,66.61009979248047,269.0074462890625,611.232421875,700.9031372070312,725.2886962890625,49.57830047607422,332.9550476074219,926.1349487304688,5065.79833984375,719.9122314453125,2959.29541015625,718.0069580078125,458.8516540527344,,,,,,
112.1798095703125,391.80755615234375,991.3499755859376,325.5730285644531,171.8064422607422,814.7877197265625,161.3041534423828,444.96234130859375,279.0225830078125,171.6043243408203,268.56280517578125,611.1449584960938,508.3003540039063,1800.526611328125,72.97740173339844,8025.146484375,98.3731460571289,228.86599731445312,622.6033935546875,1063.905029296875,107.30773162841795,563.6036987304688,970.9478759765624,204.8285217285156,1348.89501953125,449.2840881347656,1204.5181884765625,67.2456283569336,270.6547241210937,666.7778930664062,711.4647216796875,693.711181640625,49.70372772216797,344.9885559082031,973.9198608398438,5046.345703125,729.7380981445312,3065.2900390625,711.026611328125,459.890869140625,,,,,,
112.01461791992188,387.90576171875,1011.9500122070312,326.2500305175781,165.98106384277344,797.3287353515625,156.94891357421875,439.8269958496094,269.68634033203125,169.6478271484375,252.046142578125,612.3513793945312,498.7843322753906,1791.1097412109375,74.70244598388672,7924.74609375,94.44886016845705,225.37185668945312,617.62451171875,1062.3125,104.07205200195312,553.9959716796875,969.40771484375,197.9010772705078,1272.3780517578125,441.5962829589844,1184.2315673828125,66.33206939697266,271.25567626953125,640.44091796875,732.7819213867188,695.5075073242188,49.91874313354492,343.8205871582031,988.272705078125,5058.49267578125,723.3597412109375,3030.67138671875,709.7012939453125,459.8199768066406,,,,,,
110.1241455078125,388.1902770996094,991.9500122070312,332.21630859375,161.04214477539062,812.2257690429688,159.25929260253906,447.4483642578125,272.3889465332031,169.3839569091797,255.12399291992188,615.7694091796875,503.7185974121094,1812.3272705078125,74.84862518310547,7883.83740234375,90.69607543945312,222.01564025878903,622.6531372070312,1047.10009765625,104.90743255615234,574.0717163085938,973.6865234375,203.17486572265625,1299.4888916015625,452.0602111816406,1186.63330078125,66.37178802490234,276.70928955078125,651.14404296875,707.1527099609375,700.0455322265625,50.026248931884766,344.029296875,989.86279296875,5092.03955078125,721.1619873046875,2973.257568359375,717.9627685546875,460.5049133300781,,,,,,
109.81214141845705,389.1657409667969,992.7999877929688,321.2994384765625,165.6011199951172,792.536865234375,162.233642578125,457.86175537109375,276.1152648925781,171.3554229736328,248.51126098632807,628.3978271484375,509.2010498046875,1849.9580078125,74.55624389648438,8066.35205078125,93.21063232421876,224.1305084228516,632.8597412109375,1066.5872802734375,104.2014617919922,593.71728515625,990.9302368164062,206.79498291015625,1315.3316650390625,446.1282958984375,1204.346923828125,66.33206939697266,272.12384033203125,666.9229736328125,718.0052490234375,695.0347900390625,50.11582946777344,352.01690673828125,1000.734375,5109.84814453125,726.8936767578125,3045.879638671875,731.0842895507812,467.3777770996094,,,,,,
110.0874481201172,384.8981323242188,989.25,315.8550109863281,167.83840942382812,810.9923095703125,161.755615234375,459.4308471679688,270.2186889648437,166.5909881591797,248.9988250732422,621.1978759765625,509.5535278320313,1887.935546875,75.90116882324219,8061.71826171875,92.98204803466795,224.7281951904297,628.5281982421875,1079.8717041015625,102.49536895751952,598.6884155273438,992.5562744140624,208.31455993652344,1343.5498046875,448.1451721191406,1186.9334716796875,66.33206939697266,275.64080810546875,667.4161376953125,707.879638671875,704.3472290039062,50.52794647216797,355.18682861328125,999.1015625,5111.79296875,717.4125366210938,3098.484619140625,731.2609252929688,467.3069152832031,,,,,,
109.90389251708984,384.9386901855469,997.25,327.053955078125,167.54290771484375,826.3165283203125,159.25929260253906,459.1864318847656,273.6583251953125,162.3293914794922,256.6476745605469,627.0860595703125,507.6346130371094,1904.041015625,74.26387786865234,8185.18505859375,92.90584564208984,228.5901336669922,637.4901123046875,1104.4296875,100.95401000976562,607.865966796875,990.9519653320312,215.5548553466797,1346.0057373046875,456.6634521484375,1196.4124755859375,67.00730895996094,276.4866638183594,666.98095703125,715.6312866210938,705.3872680664062,50.04417419433594,352.8509826660156,996.4373779296876,5102.1962890625,715.6456909179688,3027.821044921875,761.3471069335938,467.047119140625,,,,,,
110.1241455078125,382.2156066894531,998.7000122070312,320.1991577148437,162.09750366210938,832.246826171875,156.04598999023438,458.0656127929688,267.925537109375,160.89059448242188,254.08792114257807,609.4885864257812,506.3814392089844,1842.3094482421875,72.39264678955078,8373.5673828125,92.20099639892578,219.6708984375,620.3629150390625,1075.6810302734375,99.97740936279295,585.2567749023438,968.744140625,212.29226684570312,1331.703857421875,450.6603393554688,1190.5361328125,65.53766632080078,270.0759582519531,655.6107788085938,704.5850830078125,734.8374633789062,49.13036346435547,345.7601928710937,995.4488525390624,5101.201171875,706.7679443359375,3061.33642578125,739.4341430664062,458.2139892578125,,,,,,
109.6102294921875,380.4678955078125,999.7999877929688,319.70556640625,157.87620544433594,836.7064208984375,152.7529754638672,458.6566467285156,264.8954162597656,160.9005584716797,258.2322998046875,623.4382934570312,506.8905944824219,1796.913330078125,69.38116455078125,8346.0625,91.30565643310548,217.3261260986328,616.1309204101562,1094.7491455078125,100.43628692626952,578.8994140625,946.0446166992188,211.35369873046875,1303.726318359375,452.0839538574219,1194.8681640625,66.25262451171875,265.40142822265625,645.6038818359375,702.405029296875,737.3428344726562,50.06207275390625,338.29400634765625,988.5303344726562,5118.66650390625,704.052978515625,3052.8955078125,739.345703125,448.5541687011719,,,,,,
106.93055725097656,377.17578125,996.0,328.3515930175781,154.4991455078125,817.63427734375,152.0093994140625,452.5226745605469,258.0570068359375,159.34722900390625,251.4672088623047,631.9785766601562,495.4557189941406,1785.07421875,69.29345703125,8307.6669921875,89.97216033935547,219.39505004882807,604.28125,1088.2530517578125,99.87149810791016,573.7848510742188,946.8580322265624,215.46548461914065,1309.26416015625,448.0265197753906,1211.55224609375,64.70355224609375,269.3191223144531,630.260009765625,688.7908325195312,761.9713745117188,47.213157653808594,337.3345642089844,993.6441650390624,5102.369140625,709.9140014648438,3016.175537109375,744.6915283203125,445.2713012695313,,,,,,
106.54510498046876,380.5085144042969,1001.2000122070312,330.1288452148437,156.01881408691406,818.4410400390625,154.53224182128906,456.94482421875,259.6129455566406,159.47665405273438,261.85858154296875,609.6322021484375,503.2877502441406,1720.5751953125,71.07695770263672,8282.0380859375,88.71488189697266,221.87771606445312,613.1435546875,1096.9281005859375,100.2833251953125,556.3858642578125,945.8521728515624,212.3369598388672,1310.468017578125,450.992431640625,1217.9000244140625,65.89514923095703,267.11541748046875,644.298583984375,694.6046142578125,728.4085083007812,47.89403533935547,343.9666442871094,1003.3988037109376,5076.0,717.5850219726562,2965.885009765625,750.9649047851562,453.9391174316406,,,,,,
105.97614288330078,374.9402770996094,993.5499877929688,326.7718200683594,160.45115661621094,802.8320922851562,157.028564453125,441.8240661621094,258.8349914550781,160.49729919433594,259.02459716796875,579.004150390625,511.6289367675781,1692.20751953125,69.87820434570312,8328.3701171875,89.57213592529297,218.06175231933597,627.7315673828125,1100.490234375,100.24803161621094,560.831298828125,931.4321899414062,211.62185668945312,1302.71533203125,458.7277221679688,1157.296630859375,67.0470199584961,267.1376647949219,624.1979370117188,678.37451171875,763.0112915039062,46.60395812988281,339.21160888671875,1009.5008544921876,4989.71728515625,707.1129760742188,3075.654541015625,733.73486328125,459.064208984375,,,,,,
