HINDZINC,INDUSINDBK,TECHM,TCS,APOLLOTYRE,OFSS,ABB,INFY,TATACHEM,HDFCBANK,GAIL,CUMMINSIND,GODREJCP,LT,TATACOMM,AMBUJACEM,SAIL,HEROMOTOCO,DRREDDY,M&M,RELINFRA,EXIDEIND,SUZLON,PEL,GLENMARK,IDFC,NETWORK18,ELGIEQUIP,BLUESTARCO,BRIGADE,KEC,SUNCLAYLTD,NEULANDLAB,STYRENIX,KIRLOSBROS,HIL,INDIAGLYCO,DAAWAT,ENGINERSIN,EDELWEISS,start,end,sharpe_ratio,returns,risk,method
54.685176849365234,881.1281127929688,409.6088562011719,965.1697387695312,121.13780212402344,2452.289794921875,961.12060546875,464.5866394042969,306.335205078125,492.2712097167969,47.33174896240234,817.2227783203125,396.1692504882813,642.703369140625,382.6864013671875,163.8348846435547,36.43521881103516,1879.7982177734373,2721.546875,540.0155029296875,467.5157165527344,122.57111358642578,19.75,766.5369873046875,803.7605590820312,31.826295852661133,49.79999923706055,58.08917236328125,143.9167938232422,86.57097625732422,121.96435546875,1811.4417724609373,725.8689575195312,455.3327941894531,128.29214477539062,504.2423400878906,80.37979888916016,21.87413787841797,80.031982421875,45.93673324584961,,,,,,
54.21712112426758,859.6627807617188,407.1302185058594,972.2340698242188,116.35488891601562,2407.173583984375,952.4447631835938,461.3262023925781,294.0097351074219,484.5716857910156,47.83910751342773,810.5821533203125,386.620361328125,628.5778198242188,369.754638671875,161.4690704345703,36.005558013916016,1885.83740234375,2665.000244140625,534.7171020507812,447.0281372070313,118.1578140258789,18.850000381469727,744.9976196289062,739.38427734375,30.73954200744629,47.34999847412109,57.48213195800781,145.27952575683594,85.04940795898438,112.68343353271484,1752.6849365234375,690.2276000976562,433.5115966796875,119.2548599243164,495.27642822265625,74.95426940917969,20.796388626098636,74.56444549560547,45.13784408569336,,,,,,
54.21712112426758,857.1290283203125,403.2745361328125,972.9384765625,115.13741302490234,2395.77587890625,966.6200561523438,464.4846801757813,295.893310546875,489.2717895507813,48.33236312866211,796.7122802734375,385.74212646484375,651.4341430664062,374.3269958496094,161.68026733398438,36.52115631103516,1922.4232177734373,2702.636474609375,528.684814453125,450.9169921875,116.201416015625,19.549999237060547,753.2852783203125,758.00537109375,31.787485122680664,47.900001525878906,58.81294631958008,145.70538330078125,86.5392837524414,110.85536193847656,1758.48828125,686.94287109375,450.8815002441406,117.11198425292967,488.2934875488281,76.55000305175781,21.101675033569336,80.31778717041016,45.80359649658203,,,,,,
54.35365295410156,835.3291625976562,398.94671630859375,973.2797241210938,117.31144714355467,2399.066162109375,942.1096801757812,456.9856262207031,288.9320678710937,481.00537109375,47.7333984375,766.7453002929688,379.3388977050781,647.4602661132812,361.4413757324219,157.9625244140625,35.48996353149414,1926.8363037109373,2660.55126953125,527.8819580078125,431.2830505371094,113.74453735351562,18.799999237060547,750.8453369140625,760.7623291015625,31.244104385375977,46.150001525878906,58.08917236328125,145.3433837890625,86.28568267822266,105.37120056152344,1721.2210693359375,664.2442626953125,435.6200256347656,116.320068359375,484.1553955078125,73.49530029296875,20.3708438873291,78.22217559814453,44.87154769897461,,,,,,
55.23126220703125,835.090087890625,399.2220764160156,964.6795043945312,117.96368408203124,2394.113525390625,914.5177612304688,463.4251403808594,279.0225830078125,483.2254638671875,47.98707962036133,755.943603515625,360.5603942871094,639.6868286132812,366.752685546875,162.31398010253906,35.48996353149414,1912.4344482421875,2555.801513671875,522.3543701171875,433.32232666015625,109.14923858642578,18.549999237060547,750.0459594726562,715.9746704101562,31.826295852661133,45.59999847412109,57.9490852355957,146.89776611328125,86.66608428955078,110.29289245605467,1695.7869873046875,672.3334350585938,430.5998840332031,120.60578155517578,483.1208801269531,72.30989837646484,20.421720504760746,79.23185729980469,44.2945556640625,,,,,,
56.53793716430664,858.6110229492188,404.6515197753906,982.3298950195312,122.39873504638672,2453.782470703125,918.0259399414062,463.0990295410156,283.36309814453125,486.6737976074219,51.71470642089844,766.53515625,361.0394592285156,662.60107421875,372.2024841308594,163.074462890625,37.036746978759766,2006.589111328125,2671.906494140625,549.9698486328125,435.8358154296875,113.7900390625,18.850000381469727,766.3265991210938,727.9213256835938,32.40848159790039,48.20000076293945,57.87904357910156,149.90000915527344,86.85627746582031,109.4491729736328,1763.79248046875,684.2465209960938,457.3408508300781,132.06544494628906,490.6641540527344,75.63814544677734,21.03691673278809,81.04169464111328,44.91592788696289,,,,,,
58.97574996948242,867.4075927734375,404.8876037597656,986.1380615234376,124.09446716308594,2512.4677734375,930.2100830078124,463.6696472167969,285.0010986328125,491.7989196777344,50.270164489746094,758.5494995117188,367.203125,646.3291015625,373.9112854003906,166.41195678710938,37.42344284057617,1955.25341796875,2691.281005859375,540.5200805664062,415.6802062988281,113.65353393554688,18.399999618530277,793.250732421875,729.6625366210938,32.059165954589844,46.95000076293945,58.159217834472656,151.9015350341797,86.44419860839844,111.5584716796875,1773.35888671875,690.3256225585938,461.4908447265625,132.0188446044922,490.7934875488281,77.50746154785156,21.624357223510746,79.95579528808594,45.40414810180664,,,,,,
62.310691833496094,868.4114990234375,395.8384704589844,992.5991821289062,126.61636352539062,2503.30859375,922.861572265625,464.01605224609375,287.8264465332031,489.2008972167969,50.49565887451172,768.1321411132812,366.2449951171875,642.6453857421875,368.4153442382813,162.1449737548828,37.466407775878906,1922.1519775390625,2755.938232421875,539.7860107421875,428.05810546875,110.3777084350586,18.149999618530277,818.491943359375,713.7014770507812,31.94273567199707,46.900001525878906,58.392696380615234,153.00872802734375,87.04646301269531,113.9958724975586,1759.666748046875,680.9127807617188,458.043701171875,123.02816772460938,487.7761840820313,77.73541259765625,22.803869247436523,78.43174743652344,45.71482467651367,,,,,,
64.18292999267578,867.3597412109375,393.4779052734375,997.4987182617188,127.79035949707033,2444.75927734375,918.737060546875,460.38873291015625,282.8717041015625,487.3350524902344,50.87617111206055,771.8729248046875,374.1173095703125,623.3277587890625,370.4012756347656,163.24339294433594,36.73598098754883,1888.9735107421875,2791.348876953125,552.378173828125,433.4171752929688,107.64783477783205,18.850000381469727,812.9808959960938,726.1317749023438,31.632232666015625,47.29999923706055,58.50942993164063,151.2201385498047,98.68013763427734,115.4958267211914,1806.318603515625,671.5488891601562,450.0783081054688,121.7703857421875,491.1382751464844,77.00593566894531,23.01664352416992,73.78337860107422,45.35976028442383,,,,,,
62.798248291015625,888.06005859375,394.5401916503906,1023.2149658203124,128.2251739501953,2469.318603515625,920.775634765625,474.7758483886719,289.3825378417969,495.9083862304688,51.947242736816406,776.3699951171875,391.2033081054688,639.07763671875,369.4775695800781,165.06005859375,36.77894973754883,1986.5732421875,2878.671142578125,565.7272338867188,446.9332885742188,109.42224884033205,20.299999237060547,835.9506225585938,746.1555786132812,31.43816947937012,47.79999923706055,58.392696380615234,154.03077697753906,98.68013763427734,115.30831909179688,1889.149658203125,677.9222412109375,466.3437805175781,119.39459991455078,486.6984558105469,78.64727783203125,22.81311798095703,73.40235900878906,46.24742889404297,,,,,,
62.42770385742188,886.4346313476562,391.5500183105469,1028.0926513671875,125.22498321533205,2475.187255859375,947.0401000976562,478.21966552734375,297.5312805175781,500.5846862792969,51.88383102416992,793.9384765625,403.29107666015625,650.9120483398438,379.1302185058594,168.94679260253906,36.693016052246094,1963.305908203125,2827.780029296875,562.5619506835938,436.9740295410156,112.15211486816406,18.600000381469727,832.1644897460938,770.00048828125,31.28291702270508,47.45000076293945,59.02308654785156,153.2216339111328,98.96543884277344,117.18325805664062,1894.453857421875,687.9234008789062,467.4146728515625,116.87906646728516,491.0953369140625,79.01200866699219,23.067523956298828,72.75463104248047,47.80084609985352,,,,,,
60.78948974609375,868.4114990234375,373.3338012695313,1026.12451171875,123.8770751953125,2544.150390625,962.021484375,479.1165161132813,292.6993713378906,497.7742309570313,50.97482681274414,755.229248046875,395.1314086914063,650.824951171875,374.6040649414063,166.11622619628906,33.81428527832031,1949.9105224609373,2825.926025390625,553.5249633789062,426.0188598632813,111.15116119384766,16.950000762939453,802.8843994140625,729.7108764648438,31.67104148864746,46.04999923706055,58.766258239746094,151.39047241210938,91.95986938476562,113.10528564453124,1867.4332275390625,689.6393432617188,459.4158630371094,114.78279113769533,490.7934875488281,79.46792602539062,22.76223564147949,71.99259948730469,47.98174285888672,,,,,,
60.39944076538086,865.9255981445312,371.5633239746094,1033.912109375,120.44207763671876,2468.02978515625,953.7722778320312,471.8412170410156,291.3070983886719,493.07421875,50.74932861328125,753.9263916015625,394.3482971191406,643.2255249023438,351.3731689453125,162.1449737548828,33.34165954589844,1924.0106201171875,2788.66064453125,551.8506469726562,412.9295349121094,108.33029174804688,14.949999809265137,776.759765625,720.4244995117188,31.36054801940918,44.84999847412109,57.5288314819336,150.09164428710938,92.40367126464844,110.80848693847656,1859.816650390625,696.110595703125,448.9738464355469,113.05919647216795,461.3528137207031,76.27645111083984,21.619733810424805,69.85893249511719,46.98683166503906,,,,,,
62.95427322387695,873.1443481445312,369.3994445800781,1035.5167236328125,122.83356475830078,2451.204345703125,1091.87451171875,480.8282165527344,295.5248107910156,495.601318359375,50.03057861328125,784.3556518554688,396.3459167480469,658.8304443359375,339.734619140625,165.3135528564453,33.169795989990234,1946.42626953125,2788.985107421875,552.5386962890625,387.6994323730469,111.10565948486328,14.399999618530272,778.1900024414062,700.9326171875,31.94273567199707,45.0,58.1358757019043,150.2194061279297,92.65725708007812,105.69929504394533,1872.55615234375,705.6705322265625,435.9547729492188,113.85111236572266,483.8536071777344,75.63814544677734,21.88339233398437,67.6871566772461,45.94669342041016,,,,,,
65.62613677978516,871.8535766601562,373.8453063964844,1036.3297119140625,120.22468566894533,2484.074951171875,1075.1390380859375,478.7700805664063,299.61962890625,498.4591369628906,48.27598190307617,813.019775390625,398.2156677246094,661.266845703125,348.5096740722656,165.1868133544922,35.103271484375,2001.363037109375,2882.101318359375,559.419677734375,414.6842651367188,113.51703643798828,15.75,820.0485229492188,709.9288330078125,33.96098709106445,45.29999923706055,57.7856559753418,150.943359375,92.78404998779295,110.80848693847656,1876.636474609375,682.4325561523438,392.2120361328125,117.76416778564452,457.2147216796875,76.13969421386719,22.170169830322266,68.52538299560547,47.167728424072266,,,,,,
65.41160583496094,844.2211303710938,370.34368896484375,1011.0841674804688,119.09418487548828,2450.6953125,1047.594482421875,469.0291748046875,305.1476745605469,489.2953186035156,48.41691970825195,799.5703735351562,398.15179443359375,655.69775390625,353.9133605957031,166.58094787597656,34.88844299316406,1988.62548828125,2846.1806640625,551.2771606445312,409.8943481445313,115.42794799804688,15.75,798.6355590820312,725.9866943359375,33.417606353759766,45.09999847412109,58.41604232788086,148.64373779296875,94.6860122680664,107.94921112060548,1834.6092529296875,676.3533935546875,392.2455139160156,117.53125,454.7576904296875,75.22782897949219,20.884279251098636,68.79207611083984,46.30849075317383,,,,,,
63.968406677246094,830.2615356445312,352.7176513671875,976.189697265625,117.48540496826172,2408.97119140625,1063.1444091796875,451.4425354003906,301.7079772949219,484.666259765625,49.12862396240234,779.3541870117188,395.099365234375,646.3580322265625,352.8972473144531,167.00343322753906,33.470558166503906,1998.7305908203125,2743.5166015625,542.7677612304688,401.5475769042969,116.92937469482422,15.100000381469728,808.4375610351562,711.0895385742188,33.02947998046875,44.5,58.34599685668945,145.4498291015625,91.42098236083984,105.13682556152344,1840.9561767578125,661.3026733398438,372.9678955078125,114.73622131347656,446.7832336425781,74.27037811279297,19.79265022277832,67.21086883544922,44.68044662475586,,,,,,
63.324825286865234,798.4700317382812,346.5406494140625,970.7982788085938,130.05137634277344,2345.333740234375,1000.4700927734376,451.8094482421875,286.8027648925781,478.478271484375,48.76924896240234,782.42236328125,388.2435302734375,650.0706787109375,343.52178955078125,165.27130126953125,32.43937683105469,1978.791748046875,2674.409423828125,542.3550415039062,419.1422119140625,116.06491088867188,13.600000381469728,794.3445434570312,702.915771484375,33.53404998779297,44.400001525878906,56.24470520019531,140.5951385498047,92.40367126464844,100.30887603759766,1849.5704345703125,652.576171875,369.8888244628906,112.12751770019533,439.110595703125,71.48922729492188,18.7750301361084,63.64839553833008,45.17790603637695,,,,,,
62.85674285888672,775.570556640625,339.8914794921875,940.482177734375,129.5730743408203,2248.18115234375,1029.7689208984375,439.6231994628906,273.863037109375,460.6939086914063,46.803253173828125,779.210693359375,379.3900146484375,633.7116088867188,332.7145690917969,163.37017822265625,30.93556404113769,1933.3406982421875,2674.6875,516.8037719726562,382.1981506347656,115.24596405029295,12.899999618530272,786.7300415039062,696.8698120117188,30.778356552124023,41.59999847412109,57.4120979309082,139.8498992919922,92.40367126464844,95.34031677246094,1832.75048828125,590.6571044921875,350.6112976074219,109.47223663330078,418.4202575683594,68.4801025390625,17.771289825439453,57.1711540222168,42.55495834350586,,,,,,
61.62810134887695,776.3353881835938,338.357177734375,952.741455078125,128.7469482421875,2318.8408203125,985.536376953125,442.0685119628906,274.0268859863281,458.8516540527344,45.795597076416016,746.3353271484375,386.5176086425781,611.232421875,330.7286071777344,164.4685821533203,29.60361862182617,1927.416748046875,2639.5546875,534.5337524414062,382.1033325195313,114.2450180053711,13.550000190734863,802.3375244140625,669.2523193359375,29.4199161529541,41.54999923706055,57.03852844238281,141.6384735107422,87.71215057373047,95.15280151367188,1835.5611572265625,562.1243896484375,343.1479187011719,108.12129974365234,397.385009765625,62.18833160400391,17.165346145629883,58.77141952514648,41.60528564453125,,,,,,
65.50910186767578,787.5701904296875,338.5932006835937,970.9478759765624,136.0082550048828,2318.501220703125,1050.7236328125,444.96234130859375,279.0225830078125,459.890869140625,47.0921630859375,764.040771484375,398.2956237792969,666.7778930664062,333.4073791503906,167.2991485595703,30.80666732788086,1941.432373046875,2650.3076171875,562.7684936523438,402.8280334472656,117.38436126708984,14.199999809265137,829.4719848632812,686.8578491210938,32.020355224609375,42.400001525878906,56.9918327331543,142.49017333984375,89.29713439941406,102.09005737304688,1846.170166015625,572.0765991210938,344.7878112792969,115.38838958740234,414.9998474121094,65.97251892089844,18.169084548950195,59.99065780639648,43.54987335205078,,,,,,
64.53398895263672,798.1831665039062,332.7309265136719,969.40771484375,131.7471160888672,2219.076171875,1039.2978515625,439.8269958496094,269.68634033203125,459.8199768066406,45.80002212524414,749.8003540039062,382.4263916015625,640.44091796875,325.8330383300781,163.9193878173828,30.33403968811035,1945.4197998046875,2647.156005859375,553.249755859375,384.0003051757813,114.8819808959961,13.699999809265137,790.1797485351562,681.6826171875,30.66192054748535,40.29999923706055,57.06187057495117,140.82936096191406,86.41248321533203,98.94955444335938,1805.2164306640625,520.9921264648438,340.2026672363281,110.96290588378906,399.400634765625,63.920860290527344,18.01644897460937,56.29482650756836,41.42438507080078,,,,,,
63.67586898803711,795.0757446289062,338.0030212402344,973.6865234375,138.87799072265625,2214.564208984375,1045.7928466796875,447.4483642578125,272.3889465332031,460.5049133300781,46.0272102355957,745.870361328125,376.6093444824219,651.14404296875,322.1844177246094,163.41241455078125,31.021499633789062,1954.75048828125,2744.5361328125,550.6578979492188,396.5204772949219,113.06206512451172,13.300000190734863,767.7570190429688,697.9822387695312,31.127668380737305,40.650001525878906,57.06187057495117,143.93809509277344,88.31443786621094,98.5276870727539,1859.8211669921875,531.7777099609375,339.3325500488281,111.80142974853516,395.4131774902344,63.37374877929688,17.364242553710938,56.14241027832031,43.00719451904297,,,,,,
64.53398895263672,810.5173950195312,337.885009765625,990.9302368164062,139.35629272460938,2232.237548828125,1037.591064453125,457.86175537109375,276.1152648925781,467.3777770996094,45.92071533203125,750.43408203125,385.9742736816406,666.9229736328125,315.4414978027344,165.06005859375,30.76369857788086,2026.9146728515625,2877.0029296875,556.713134765625,392.4419250488281,117.24786376953124,13.300000190734863,786.6878662109375,705.5274047851562,31.476978302001957,41.0,56.968482971191406,141.7449188232422,86.22227478027344,97.1214828491211,1857.57666015625,548.1522216796875,347.69952392578125,111.24242401123048,394.0986328125,62.461891174316406,18.455867767333984,58.23801040649414,43.54987335205078,,,,,,
64.0464096069336,804.58935546875,346.61932373046875,992.5562744140624,139.7041473388672,2204.557373046875,1045.6978759765625,459.4308471679688,270.2186889648437,467.3069152832031,46.26860427856445,733.7850952148438,383.4971923828125,667.4161376953125,318.9053039550781,164.7220916748047,31.064462661743164,2095.401123046875,2835.47412109375,564.3510131835938,396.6627807617188,115.5189437866211,13.149999618530272,775.8341674804688,723.7134399414062,31.826295852661133,40.150001525878906,56.104618072509766,138.84913635253906,86.57097625732422,101.34008026123048,1821.7994384765625,553.5940551757812,341.0394287109375,110.26416015625,397.6917114257813,63.920860290527344,19.094194412231445,58.0284423828125,43.64031982421875,,,,,,
63.89040756225586,807.5532836914062,339.6948547363281,990.9519653320312,141.26942443847656,2207.780029296875,1048.874267578125,459.1864318847656,273.6583251953125,467.047119140625,45.63673400878906,743.2927856445312,387.6681823730469,666.98095703125,323.2467041015625,166.63494873046875,31.150392532348636,2092.574462890625,2881.08154296875,567.4703979492188,400.5042114257813,117.38436126708984,13.350000381469728,779.325927734375,723.0845947265625,31.55460548400879,40.79999923706055,56.94513702392578,138.42327880859375,86.0954818725586,96.46527099609376,1781.4410400390625,553.0548095703125,334.5466003417969,113.61819458007812,395.4131774902344,63.601707458496094,18.41886711120605,57.133060455322266,44.27344512939453,,,,,,
63.90990447998047,802.8204345703125,337.2554931640625,968.744140625,141.9651641845703,2189.39404296875,1028.1094970703125,458.0656127929688,267.925537109375,458.2139892578125,45.011962890625,743.166015625,383.4971923828125,655.6107788085938,319.2286071777344,164.59454345703125,30.591835021972656,2060.519287109375,2855.9599609375,554.4654541015625,392.0625305175781,114.92747497558594,13.199999809265137,746.9328002929688,723.036376953125,30.351417541503903,39.29999923706055,57.50548553466797,138.2316436767578,85.77850341796875,98.0589599609375,1748.4583740234375,540.4552612304688,328.9239501953125,112.50017547607422,387.0439147949219,62.59866714477539,18.34023094177246,56.63773727416992,44.047325134277344,,,,,,
63.92938995361328,785.8489379882812,332.1014404296875,946.0446166992188,140.6606903076172,2158.2197265625,1026.3551025390625,458.6566467285156,264.8954162597656,448.5541687011719,44.55048370361328,725.883056640625,375.6983947753906,645.6038818359375,315.34912109375,162.72418212890625,30.377002716064453,2029.6246337890625,2793.203125,559.0067749023438,389.8809509277344,116.42890167236328,13.25,756.6507568359375,719.3119506835938,30.07973289489746,39.150001525878906,57.20195770263672,135.5913543701172,84.9543228149414,96.32463073730467,1736.593505859375,546.7304077148438,329.1917419433594,111.7548370361328,379.9016418457031,61.185302734375,18.349483489990234,57.571231842041016,43.142860412597656,,,,,,
63.90990447998047,772.3197631835938,327.5769348144531,946.8580322265624,137.48660278320312,2119.37890625,995.9188232421876,452.5226745605469,258.0570068359375,445.2713012695313,43.31514739990234,710.7129516601562,376.4175720214844,630.260009765625,305.4656066894531,160.51373291015625,29.689546585083008,2029.7020263671875,2775.822265625,563.8005981445312,386.9406433105469,115.01847076416016,13.149999618530272,730.6101684570312,713.2177124023438,28.83772850036621,38.84999847412109,57.73896408081055,135.570068359375,85.20790100097656,99.8870086669922,1732.3333740234375,543.20068359375,322.765869140625,109.05297088623048,373.1098327636719,61.77800750732422,18.55763053894043,56.866336822509766,43.0976448059082,,,,,,
63.51984786987305,780.54248046875,328.7178649902344,945.8521728515624,134.74729919433594,2144.481689453125,971.78759765625,456.94482421875,259.6129455566406,453.9391174316406,43.18024063110352,704.2055053710938,383.417236328125,644.298583984375,308.05194091796875,160.68373107910156,29.861412048339844,1978.6368408203125,2775.451416015625,564.25927734375,389.7386779785156,117.4753646850586,13.350000381469728,744.6611328125,712.5405883789062,29.031787872314453,38.900001525878906,57.7856559753418,134.56932067871094,85.36639404296875,96.98085021972656,1720.194091796875,538.00390625,327.95343017578125,109.9846420288086,372.8907775878906,60.866153717041016,18.011816024780273,56.35196685791016,43.866432189941406,,,,,,
62.54472732543945,793.59375,326.9867553710937,931.4321899414062,137.26919555664062,2182.7119140625,960.788818359375,441.8240661621094,258.8349914550781,459.064208984375,43.32934188842773,683.92236328125,379.821533203125,624.1979370117188,305.6503295898437,159.79103088378906,29.990310668945312,1935.6640625,2814.56982421875,563.36474609375,388.7427673339844,116.3379135131836,13.5,764.054931640625,711.6217041015625,29.10941696166992,38.45000076293945,58.766258239746094,133.22789001464844,85.36639404296875,94.49658203125,1696.2813720703125,513.3441772460938,331.2332763671875,110.03123474121094,383.9766540527344,59.31600570678711,16.929443359375,57.22831344604492,42.916751861572266,,,,,,
