Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,2.4839893258972063,2.493351046768209,2.4534075771706862,2.487109899520874,10242229,0.0,0.0
1996-01-02 00:00:00+05:30,2.4839886495718533,2.4933503678939037,2.434683260503602,2.4409244060516357,16954313,0.0,0.0
1996-01-03 00:00:00+05:30,2.440924624889841,2.4964711644860853,2.4346834787822647,2.4415488243103027,13514114,0.0,0.0
1996-01-04 00:00:00+05:30,2.4028536693803213,2.4028536693803213,2.309235836996888,2.3641583919525146,34785820,0.0,0.0
1996-01-05 00:00:00+05:30,2.3354483774166135,2.346682268198086,2.2936323265032383,2.3173487186431885,30138033,0.0,0.0
1996-01-08 00:00:00+05:30,2.302994331751439,2.3092352646009213,2.2106249211674025,2.2305965423583984,36752157,0.0,0.0
1996-01-09 00:00:00+05:30,2.184411977752678,2.2387103259296883,2.184411977752678,2.2199866771698,36964108,0.0,0.0
1996-01-10 00:00:00+05:30,2.219987262472713,2.2624273180253187,2.1844125536762666,2.2081291675567627,35923053,0.0,0.0
1996-01-11 00:00:00+05:30,2.2093770287635364,2.271164716408087,2.2018876956040594,2.2599306106567383,27719296,0.0,0.0
1996-01-12 00:00:00+05:30,2.25993030057338,2.295504999242184,2.237461880129292,2.251192569732666,31593194,0.0,0.0
1996-01-15 00:00:00+05:30,2.237462067453666,2.2636752621704246,2.2274763611165618,2.232469320297241,13352034,0.0,0.0
1996-01-16 00:00:00+05:30,2.2324692979841183,2.2468239759760036,2.2106252873081953,2.228100538253784,19465667,0.0,0.0
1996-01-17 00:00:00+05:30,2.209376403875239,2.225603676508958,2.140723601928673,2.1525816917419434,25512510,0.0,0.0
1996-01-18 00:00:00+05:30,2.122623954797355,2.137602828983551,2.07207059895828,2.1070210933685303,31930712,0.0,0.0
1996-01-19 00:00:00+05:30,2.081432480076936,2.11451080334555,2.072070762480838,2.0889220237731934,20078367,0.0,0.0
1996-01-22 00:00:00+05:30,2.1095182239953543,2.1301140488129326,2.0876740003212313,2.1107664108276367,15288982,0.0,0.0
1996-01-23 00:00:00+05:30,2.093915766180442,2.1195043433088046,1.997177345396399,2.027134895324707,16752158,0.0,0.0
1996-01-24 00:00:00+05:30,2.0271346583230505,2.2955054493475924,1.9659713785420323,1.9996734857559204,20708877,0.0,0.0
1996-01-25 00:00:00+05:30,1.9971764236845293,2.0040417674666333,1.9441264832370655,1.956608772277832,15920383,0.0,0.0
1996-01-26 00:00:00+05:30,1.956608772277832,1.956608772277832,1.956608772277832,1.956608772277832,0,0.0,0.0
1996-01-29 00:00:00+05:30,1.9353894895014545,2.059588863938846,1.9353894895014545,2.045858383178711,32353724,0.0,0.0
1996-01-30 00:00:00+05:30,2.084553322508122,2.122000409765228,2.022141651762447,2.063333511352539,32019768,0.0,0.0
1996-01-31 00:00:00+05:30,2.0720712331966777,2.1594477079914958,2.056468366991986,2.0839295387268066,34765337,0.0,0.0
1996-02-01 00:00:00+05:30,2.0664542171161555,2.1376036311708613,2.0664542171161555,2.1307384967803955,18475375,0.0,0.0
1996-02-02 00:00:00+05:30,2.1750497807513103,2.312355589337094,2.146964631828156,2.2861428260803223,39733722,0.0,0.0
1996-02-05 00:00:00+05:30,2.3841297176407843,2.521435769689842,2.290512109079513,2.375392198562622,68921537,0.0,0.0
1996-02-06 00:00:00+05:30,2.390371103649887,2.4028533950663027,2.134482645443642,2.174426317214966,40024042,0.0,0.0
1996-02-07 00:00:00+05:30,2.174426524653622,2.296753501062588,2.140724207399576,2.2599306106567383,45350428,0.0,0.0
1996-02-08 00:00:00+05:30,2.2717892079648707,2.6013233017430717,2.2655480608587477,2.58821702003479,114509743,0.0,0.0
1996-02-09 00:00:00+05:30,2.7586007092202567,2.783565506906232,2.6344015563144407,2.739253282546997,119682955,0.0,0.0
1996-02-12 00:00:00+05:30,2.6824575226908043,2.7273939292360243,2.546399692608107,2.585095167160034,83759011,0.0,0.0
1996-02-13 00:00:00+05:30,2.5713655748898265,2.640018612344282,2.52518096229311,2.5863442420959473,72385781,0.0,0.0
1996-02-14 00:00:00+05:30,2.6837065169372845,2.771082990435536,2.633777133798893,2.6593661308288574,67257097,0.0,0.0
1996-02-15 00:00:00+05:30,2.5963301375323495,2.7149127713230063,2.5776066976859995,2.6225433349609375,55699524,0.0,0.0
1996-02-16 00:00:00+05:30,2.6088121606828896,2.6088121606828896,2.5526416394997926,2.5676205158233643,36118975,0.0,0.0
1996-02-19 00:00:00+05:30,2.5963296209657574,2.63315271790942,2.5713650394709187,2.583223342895508,24685188,0.0,0.0
1996-02-20 00:00:00+05:30,2.5832235318661745,2.5869683041740354,2.449662247811129,2.4839887619018555,35231986,0.0,0.0
1996-02-21 00:00:00+05:30,2.4839887619018555,2.4839887619018555,2.4839887619018555,2.4839887619018555,0,0.0,0.0
1996-02-22 00:00:00+05:30,2.5401587454677417,2.6088117590294284,2.5401587454677417,2.595705270767212,32953956,0.0,0.0
1996-02-23 00:00:00+05:30,2.5900891611749794,2.6075644138212994,2.543904337726555,2.573237895965576,29080949,0.0,0.0
1996-02-26 00:00:00+05:30,2.584472200964624,2.6699762964404887,2.576358667466205,2.588840961456299,70008010,0.0,0.0
1996-02-27 00:00:00+05:30,2.5938328328482165,2.5938328328482165,2.5276764056319876,2.5470242500305176,40272505,0.0,0.0
1996-02-28 00:00:00+05:30,2.608811941799653,2.6262871900321687,2.566371901789102,2.571989059448242,33926438,0.0,0.0
1996-02-29 00:00:00+05:30,2.5532657606819997,2.5588827070826494,2.3810092039912667,2.4090945720672607,67024663,0.0,0.0
1996-03-01 00:00:00+05:30,2.4396761967532963,2.4583998452482403,2.391619206859095,2.4365556240081787,56079789,0.0,0.0
1996-03-04 00:00:00+05:30,2.4340594032020944,2.457151814594432,2.3966125246514114,2.4240736961364746,36523285,0.0,0.0
1996-03-05 00:00:00+05:30,2.4240736961364746,2.4240736961364746,2.4240736961364746,2.4240736961364746,0,0.0,0.0
1996-03-06 00:00:00+05:30,2.440300756366741,2.4808684200663977,2.431563024175942,2.4690101146698,24779586,0.0,0.0
1996-03-07 00:00:00+05:30,2.478995696878796,2.5139461968441905,2.440300424765594,2.4509103298187256,32271794,0.0,0.0
1996-03-08 00:00:00+05:30,2.4340593838632545,2.446541888638578,2.4059742251733813,2.4390523433685303,24870423,0.0,0.0
1996-03-11 00:00:00+05:30,2.4028532636393796,2.427818057130978,2.366030378760477,2.3922431468963623,32018877,0.0,0.0
1996-03-12 00:00:00+05:30,2.3966117939713034,2.3991081669705454,2.185035807329413,2.3591647148132324,22942379,0.0,0.0
1996-03-13 00:00:00+05:30,2.3903711977750914,2.46214480029419,2.374143921460828,2.4527828693389893,35833998,0.0,0.0
1996-03-14 00:00:00+05:30,2.4527828822874915,2.4889817834406878,2.4190805667436135,2.4278182983398438,32372426,0.0,0.0
1996-03-15 00:00:00+05:30,2.4246975527427326,2.439052231150859,2.368527025923052,2.376640558242798,33239823,0.0,0.0
1996-03-18 00:00:00+05:30,2.352924073447079,2.371023523646743,2.2717887532584125,2.278654098510742,35009348,0.0,0.0
1996-03-19 00:00:00+05:30,2.272413138672914,2.3029950979675373,2.1344830701918966,2.1800436973571777,31957429,0.0,0.0
1996-03-20 00:00:00+05:30,2.1800436973571777,2.1800436973571777,2.1800436973571777,2.1800436973571777,0,0.0,0.0
1996-03-21 00:00:00+05:30,2.2530649942699936,2.3342000908598433,2.2530649942699936,2.315476655960083,23555969,0.0,0.0
1996-03-22 00:00:00+05:30,2.2936327637576874,2.3042426693096276,2.2374620269967638,2.278654098510742,28958053,0.0,0.0
1996-03-25 00:00:00+05:30,2.3092352294086393,2.4078459953877855,2.304866470468472,2.34668231010437,61991268,0.0,0.0
1996-03-26 00:00:00+05:30,2.3473068514400235,2.444669233031667,2.339817306994977,2.4103429317474365,77170713,0.0,0.0
