Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-04-04 00:00:00+05:30,18.778663712533415,19.359021363499274,18.2501264162006,18.47812271118164,175990205,0.0,0.0
2016-04-05 00:00:00+05:30,18.2832896578869,19.060551379608317,18.281216464720554,18.471904754638672,23450210,0.0,0.0
2016-04-06 00:00:00+05:30,18.48848703835877,18.944481529698702,18.248053475921832,18.699901580810547,15299787,0.0,0.0
2016-04-07 00:00:00+05:30,18.697831308144174,19.019098578364392,18.378635336205374,18.46361541748047,14505259,0.0,0.0
2016-04-08 00:00:00+05:30,18.511289530444426,18.69576017160634,17.90813422674789,18.63979721069336,20150197,0.0,0.0
2016-04-11 00:00:00+05:30,18.55066590915159,18.716481555205625,18.364124017987407,18.57346534729004,2697825,0.0,0.0
2016-04-12 00:00:00+05:30,18.529938850718203,19.647122640811986,18.422157453726417,19.329999923706055,8672078,0.0,0.0
2016-04-13 00:00:00+05:30,19.42949446119347,21.638993658250868,19.33829479872885,20.977800369262695,40612621,0.0,0.0
2016-04-18 00:00:00+05:30,21.02547456928266,21.17470848714801,20.15701310085031,20.420246124267578,7243413,0.0,0.0
2016-04-20 00:00:00+05:30,20.642024682422267,21.0275457934699,20.188103350261486,20.505226135253906,7892985,0.0,0.0
2016-04-21 00:00:00+05:30,20.76845559531945,20.76845559531945,20.188099887386624,20.554967880249023,7574335,0.0,0.0
2016-04-22 00:00:00+05:30,20.39951445441037,20.97157928656017,20.31453438581145,20.469985961914062,1986704,0.0,0.0
2016-04-25 00:00:00+05:30,20.486569842830423,20.685549017933145,20.43682457529029,20.561187744140625,9701921,0.0,0.0
2016-04-26 00:00:00+05:30,20.557042398378233,21.746773017793522,20.550824713385392,21.017183303833008,18310438,0.0,0.0
2016-04-27 00:00:00+05:30,21.066926519005836,21.531209975758696,20.855510089407666,21.359176635742188,14847038,0.0,0.0
2016-04-28 00:00:00+05:30,21.390267480352126,21.85869733495551,20.934272994828206,21.068998336791992,13818513,0.0,0.0
2016-04-29 00:00:00+05:30,21.182998758101427,21.491830656858784,20.86587598108612,21.22859764099121,14969656,0.0,0.0
2016-05-02 00:00:00+05:30,21.301140381589033,21.72189815037891,20.936345562099174,21.529138565063477,16075189,0.0,0.0
2016-05-03 00:00:00+05:30,21.719826767153886,22.26079941485641,21.236886471545645,21.57059097290039,17708322,0.0,0.0
2016-05-04 00:00:00+05:30,21.59753686689188,21.887713788745096,21.14568688655585,21.270050048828125,15622296,0.0,0.0
2016-05-05 00:00:00+05:30,21.346739845729125,21.462812133787,20.975727331709813,21.153980255126953,14860915,0.0,0.0
2016-05-06 00:00:00+05:30,21.15398028543789,21.55193673131896,20.818200684889646,21.24103355407715,16198982,0.0,0.0
2016-05-09 00:00:00+05:30,21.38197773715021,22.25665685725497,20.179811771568982,21.137399673461914,15561130,0.0,0.0
2016-05-10 00:00:00+05:30,21.338448649114813,21.381976230250455,20.72700258545695,21.060707092285156,15024422,0.0,0.0
2016-05-11 00:00:00+05:30,20.809911098970247,21.01718114116153,20.72700232407065,20.83892822265625,14779688,0.0,0.0
2016-05-12 00:00:00+05:30,20.97572743158824,20.97572743158824,20.35806367132707,20.68140411376953,14533493,0.0,0.0
2016-05-13 00:00:00+05:30,20.644095212151864,20.867947027355406,19.943522640517774,20.66067886352539,17161620,0.0,0.0
2016-05-16 00:00:00+05:30,20.946707539684983,21.22237779236283,20.525949774872036,21.050342559814453,17063089,0.0,0.0
